5.238426e-01 5.231720e-01
5.230629e-01 5.224146e-01
5.222884e-01 5.216501e-01
5.215268e-01 5.208846e-01
5.207566e-01 5.201342e-01
5.199916e-01 5.193885e-01
5.192354e-01 5.186330e-01
5.184777e-01 5.178846e-01
5.177224e-01 5.171504e-01
5.169737e-01 5.163980e-01
5.162237e-01 5.156690e-01
5.154839e-01 5.149353e-01
5.147417e-01 5.142081e-01
5.140006e-01 5.134847e-01
5.132714e-01 5.127510e-01
5.125288e-01 5.120274e-01
5.118007e-01 5.113152e-01
5.110774e-01 5.105876e-01
5.103522e-01 5.098806e-01
5.096220e-01 5.091621e-01
5.089065e-01 5.084496e-01
5.081902e-01 5.077418e-01
5.074750e-01 5.070350e-01
5.067587e-01 5.063288e-01
5.060498e-01 5.056299e-01
5.053349e-01 5.049287e-01
5.046319e-01 5.042316e-01
5.039239e-01 5.035329e-01
5.032271e-01 5.028453e-01
5.025191e-01 5.021529e-01
5.018266e-01 5.014523e-01
5.011259e-01 5.007725e-01
5.004343e-01 5.000847e-01
4.997376e-01 4.994034e-01
4.990419e-01 4.987198e-01
4.983618e-01 4.980409e-01
4.976669e-01 4.973584e-01
4.969859e-01 4.966838e-01
4.962976e-01 4.960047e-01
4.956154e-01 4.953209e-01
4.949309e-01 4.946481e-01
4.942495e-01 4.939716e-01
4.935727e-01 4.933142e-01
4.928945e-01 4.926424e-01
4.922195e-01 4.919703e-01
4.915498e-01 4.913011e-01
4.908690e-01 4.906332e-01
4.902032e-01 4.899742e-01
4.895288e-01 4.893217e-01
4.888586e-01 4.886467e-01
4.881962e-01 4.879929e-01
4.875240e-01 4.873345e-01
4.868571e-01 4.866706e-01
4.861976e-01 4.860137e-01
4.855289e-01 4.853553e-01
4.848699e-01 4.847007e-01
4.842069e-01 4.840558e-01
4.835465e-01 4.833949e-01
4.828928e-01 4.827448e-01
4.822277e-01 4.820980e-01
4.815762e-01 4.814467e-01
4.809159e-01 4.807927e-01
4.802627e-01 4.801452e-01
4.796056e-01 4.794928e-01
4.789617e-01 4.788595e-01
4.782982e-01 4.782041e-01
4.776525e-01 4.775610e-01
4.770058e-01 4.769132e-01
4.763499e-01 4.762762e-01
4.757044e-01 4.756376e-01
4.750608e-01 4.749948e-01
4.744129e-01 4.743571e-01
4.737667e-01 4.737144e-01
4.731245e-01 4.730751e-01
4.724764e-01 4.724486e-01
4.718390e-01 4.718015e-01
4.711906e-01 4.711700e-01
4.705560e-01 4.705326e-01
4.699154e-01 4.698986e-01
4.692727e-01 4.692700e-01
4.686436e-01 4.686392e-01
4.680020e-01 4.680136e-01
4.673632e-01 4.673788e-01
4.667277e-01 4.667534e-01
4.660992e-01 4.661253e-01
4.654671e-01 4.654949e-01
4.648316e-01 4.648603e-01
4.642044e-01 4.642418e-01
4.635716e-01 4.636251e-01
4.629459e-01 4.629969e-01
4.623188e-01 4.623733e-01
4.616870e-01 4.617496e-01
4.610655e-01 4.611286e-01
4.604492e-01 4.605265e-01
4.598170e-01 4.598974e-01
4.591984e-01 4.592771e-01
4.585817e-01 4.586762e-01
4.579573e-01 4.580565e-01
4.573429e-01 4.574533e-01
4.567257e-01 4.568374e-01
4.561070e-01 4.562306e-01
4.554934e-01 4.556208e-01
4.548876e-01 4.550140e-01
4.542707e-01 4.544075e-01
4.536585e-01 4.538020e-01
4.530536e-01 4.531952e-01
4.524517e-01 4.525982e-01
4.518360e-01 4.520024e-01
4.512369e-01 4.513944e-01
4.506322e-01 4.508102e-01
4.500315e-01 4.502130e-01
4.494350e-01 4.496306e-01
4.488330e-01 4.490322e-01
4.482395e-01 4.484377e-01
4.476426e-01 4.478501e-01
4.470500e-01 4.472597e-01
4.464542e-01 4.466713e-01
4.458726e-01 4.460917e-01
4.452769e-01 4.455140e-01
4.446898e-01 4.449284e-01
4.441038e-01 4.443566e-01
4.435256e-01 4.437782e-01
4.429395e-01 4.432036e-01
4.423611e-01 4.426202e-01
4.417759e-01 4.420623e-01
4.412076e-01 4.414821e-01
4.406261e-01 4.409046e-01
4.400542e-01 4.403621e-01
4.394839e-01 4.397827e-01
4.389125e-01 4.392309e-01
4.383452e-01 4.386633e-01
4.377837e-01 4.381036e-01
4.372150e-01 4.375533e-01
4.366502e-01 4.369900e-01
4.360898e-01 4.364442e-01
4.355313e-01 4.358887e-01
4.349779e-01 4.353246e-01
4.344197e-01 4.347973e-01
4.338686e-01 4.342486e-01
4.333127e-01 4.337025e-01
4.327651e-01 4.331633e-01
4.322208e-01 4.326258e-01
4.316660e-01 4.320877e-01
4.311326e-01 4.315544e-01
4.305862e-01 4.310222e-01
4.300442e-01 4.304872e-01
4.295070e-01 4.299546e-01
4.289725e-01 4.294147e-01
4.284334e-01 4.289126e-01
4.279061e-01 4.283827e-01
4.273672e-01 4.278599e-01
4.268434e-01 4.273411e-01
4.263156e-01 4.268157e-01
4.257940e-01 4.263038e-01
4.252634e-01 4.257789e-01
4.247455e-01 4.252810e-01
4.242254e-01 4.247767e-01
4.237089e-01 4.242609e-01
4.231944e-01 4.237506e-01
4.226767e-01 4.232524e-01
4.221654e-01 4.227471e-01
4.216560e-01 4.222383e-01
4.211447e-01 4.217475e-01
4.206386e-01 4.212555e-01
4.201322e-01 4.207653e-01
4.196352e-01 4.202703e-01
4.191260e-01 4.197820e-01
4.186291e-01 4.192855e-01
4.181310e-01 4.188028e-01
4.176337e-01 4.183180e-01
4.171356e-01 4.178351e-01
4.166484e-01 4.173552e-01
4.161573e-01 4.168611e-01
4.156627e-01 4.163930e-01
4.151780e-01 4.159217e-01
4.146903e-01 4.154434e-01
4.142077e-01 4.149686e-01
4.137217e-01 4.145047e-01
4.132425e-01 4.140310e-01
4.127617e-01 4.135693e-01
4.122866e-01 4.130937e-01
4.118063e-01 4.126309e-01
4.113277e-01 4.121706e-01
4.108594e-01 4.117094e-01
4.103875e-01 4.112602e-01
4.099163e-01 4.107943e-01
4.094540e-01 4.103364e-01
4.089850e-01 4.098768e-01
4.085140e-01 4.094324e-01
4.080472e-01 4.089724e-01
4.075960e-01 4.085296e-01
4.071285e-01 4.080861e-01
4.066737e-01 4.076381e-01
4.062077e-01 4.071786e-01
4.057465e-01 4.067468e-01
4.053092e-01 4.063055e-01
4.048413e-01 4.058650e-01
4.043916e-01 4.054289e-01
4.039401e-01 4.050019e-01
4.034896e-01 4.045562e-01
4.030426e-01 4.041200e-01
4.025957e-01 4.036875e-01
4.021487e-01 4.032605e-01
4.017065e-01 4.028240e-01
4.012600e-01 4.023931e-01
4.008178e-01 4.019605e-01
4.003798e-01 4.015416e-01
3.999410e-01 4.011128e-01
3.995018e-01 4.006924e-01
3.990620e-01 4.002636e-01
3.986305e-01 3.998393e-01
3.981926e-01 3.994293e-01
3.977576e-01 3.990021e-01
3.973254e-01 3.985881e-01
3.968918e-01 3.981652e-01
3.964646e-01 3.977646e-01
3.960409e-01 3.973404e-01
3.956014e-01 3.969189e-01
3.951800e-01 3.965194e-01
3.947539e-01 3.960947e-01
3.943331e-01 3.956946e-01
3.939058e-01 3.952897e-01
3.934790e-01 3.948725e-01
3.930607e-01 3.944717e-01
3.926428e-01 3.940568e-01
3.922208e-01 3.936540e-01
3.917991e-01 3.932589e-01
3.913890e-01 3.928372e-01
3.909693e-01 3.924514e-01
3.905511e-01 3.920459e-01
3.901325e-01 3.916476e-01
3.897236e-01 3.912504e-01
3.893123e-01 3.908531e-01
3.888993e-01 3.904499e-01
3.884804e-01 3.900544e-01
3.880748e-01 3.896599e-01
3.876677e-01 3.892761e-01
3.872605e-01 3.888727e-01
3.868445e-01 3.884800e-01
3.864422e-01 3.880910e-01
3.860410e-01 3.876965e-01
3.856264e-01 3.873055e-01
3.852251e-01 3.869201e-01
3.848226e-01 3.865187e-01
3.844184e-01 3.861396e-01
3.840177e-01 3.857585e-01
3.836086e-01 3.853598e-01
3.832190e-01 3.849724e-01
3.828148e-01 3.845950e-01
3.824157e-01 3.842087e-01
3.820117e-01 3.838286e-01
3.816262e-01 3.834471e-01
3.812130e-01 3.830699e-01
3.808274e-01 3.826883e-01
3.804354e-01 3.823069e-01
3.800339e-01 3.819181e-01
3.796372e-01 3.815425e-01
3.792504e-01 3.811595e-01
3.788527e-01 3.807876e-01
3.784659e-01 3.803982e-01
3.780643e-01 3.800292e-01
3.776828e-01 3.796633e-01
3.772881e-01 3.792832e-01
3.769008e-01 3.789209e-01
3.765090e-01 3.785299e-01
3.761275e-01 3.781584e-01
3.757321e-01 3.777851e-01
3.753542e-01 3.774171e-01
3.749600e-01 3.770505e-01
3.745768e-01 3.766797e-01
3.741916e-01 3.762917e-01
3.738050e-01 3.759401e-01
3.734241e-01 3.755559e-01
3.730357e-01 3.751963e-01
3.726551e-01 3.748287e-01
3.722736e-01 3.744486e-01
3.718949e-01 3.740886e-01
3.715069e-01 3.737241e-01
3.711300e-01 3.733728e-01
3.707471e-01 3.729944e-01
3.703724e-01 3.726303e-01
3.699838e-01 3.722653e-01
3.696165e-01 3.718970e-01
3.692340e-01 3.715376e-01
3.688511e-01 3.711779e-01
3.684813e-01 3.708170e-01
3.681072e-01 3.704595e-01
3.677258e-01 3.700898e-01
3.673483e-01 3.697335e-01
3.669744e-01 3.693799e-01
3.666041e-01 3.690132e-01
3.662284e-01 3.686659e-01
3.658533e-01 3.682993e-01
3.654881e-01 3.679397e-01
3.651044e-01 3.675813e-01
3.647377e-01 3.672214e-01
3.643684e-01 3.668774e-01
3.639925e-01 3.665120e-01
3.636253e-01 3.661584e-01
3.632536e-01 3.657981e-01
3.628811e-01 3.654520e-01
3.625150e-01 3.650881e-01
3.621430e-01 3.647417e-01
