0.7540	0.813621
0.6340	0.789286
1.5870	1.641905
0.2710	0.215688
0.4920	0.446470
1.7930	1.669307
0.1920	0.243217
1.5360	1.647994
1.0480	1.205419
0.7210	0.613425
0.3090	0.313264
1.8710	1.686837
1.3700	1.534114
0.1760	0.163144
0.8840	1.005990
0.9950	1.130195
1.9460	1.680946
0.1050	0.315455
1.0750	1.233578
1.7460	1.602010
1.7440	1.453902
1.1360	1.231497
1.9800	1.700000
0.8220	0.878897
0.6000	0.697444
1.3160	1.352728
0.1860	0.245944
1.4450	1.297914
1.4970	1.643183
1.3850	1.233000
0.9220	0.973468
1.2230	1.261154
1.0840	1.222383
0.6370	0.678611
1.0640	1.224370
1.0630	1.170692
1.7630	1.239512
1.6320	1.633896
0.0940	0.295916
0.8590	0.856378
1.7460	1.670660
0.6290	0.581692
0.9440	1.188933
1.4430	1.262170
0.9970	0.946315
0.6850	0.457528
0.0780	0.200073
1.2380	1.232171
0.2230	0.251148
1.4840	1.266961
0.6270	0.723933
1.7810	1.677260
1.4200	1.409959
1.1440	1.221198
0.8640	0.858161
0.6600	0.671156
0.0260	0.165168
0.4950	0.238252
1.1900	1.235907
0.8270	0.907728
1.9440	1.694336
0.4140	0.352271
0.2760	0.408831
0.6470	0.465517
1.5800	1.457550
0.2340	0.222516
0.3650	0.282910
0.6130	0.586627
1.2870	1.234926
0.1370	0.216977
0.2510	0.268231
1.7110	1.687669
1.5810	1.235891
0.0210	0.122244
0.2250	0.140030
0.5330	0.456558
1.0280	1.188931
1.2530	1.515670
0.3670	0.441343
1.6970	1.677163
0.8380	0.697320
1.0180	1.214156
0.6040	0.628417
1.7840	1.670070
0.4510	0.248488
0.9970	1.200298
1.2320	1.233656
1.9620	1.684873
1.3020	1.254943
0.0650	0.163093
1.3720	1.234228
0.6050	0.422946
1.1040	1.213013
1.8760	1.456827
0.2090	0.233796
0.0270	0.135821
1.6050	1.256269
1.0490	0.969196
0.3530	0.241381
0.2840	0.389822
1.1200	1.230577
0.7160	0.721004
1.2650	1.236383
0.2900	0.330702
1.9080	1.700170
0.6510	0.600159
1.8530	1.679111
1.9260	1.291174
1.4840	1.596405
1.3600	1.236251
1.2110	1.234008
0.4050	0.470552
0.0380	0.174544
1.7340	1.690480
0.5460	0.650957
1.0810	1.252578
1.3590	1.246561
1.3590	1.446018
0.3600	0.274663
1.8700	1.694959
0.6120	0.580910
1.3970	1.284713
1.8010	1.686870
0.7080	0.740279
1.0040	1.210869
1.1070	1.226562
0.0390	0.170219
0.6510	0.726132
0.2710	0.240985
0.2450	0.205573
1.5760	1.639362
1.2330	1.233405
0.7230	0.742463
1.4810	1.234694
1.6420	1.686821
1.3080	1.260016
1.3420	1.403235
0.4300	0.560466
0.6750	0.761936
1.1530	1.233253
0.8540	0.854387
0.4640	0.426213
0.0320	0.168848
1.1220	1.221760
1.1930	1.232433
0.9280	0.908297
1.3140	1.238079
0.0320	0.224539
1.7700	1.693957
0.4130	0.322865
1.3120	1.248900
0.3870	0.515187
1.0240	0.888872
1.9600	1.692076
0.5130	0.411268
0.9260	1.094831
0.6240	0.633963
1.8090	1.672873
0.3200	0.332694
0.0020	0.115619
1.6530	1.629031
0.3900	0.265674
1.8690	1.699855
1.5950	1.417793
1.7430	1.691425
0.0590	0.112352
1.8140	1.682457
1.9100	1.685906
1.4890	1.241546
0.5090	0.476280
0.7720	0.686368
1.0440	1.226526
1.5090	1.257774
0.7270	0.644334
0.0300	0.165419
0.8790	0.951850
0.3540	0.192103
1.8930	1.686668
1.4790	1.477699
1.6620	1.632592
1.7740	1.628953
1.7180	1.687822
1.4270	1.234816
1.3040	1.235783
1.8750	1.321344
0.8370	0.914488
0.4760	0.548467
1.3510	1.244987
1.4070	1.236273
0.6890	0.709492
1.5380	1.310730
0.6510	0.693977
1.0560	1.234561
1.2310	1.233828
1.9930	1.690799
1.7680	1.688971
1.2120	1.233320
1.6910	1.684488
0.0540	0.151264
1.7950	1.692218
0.0720	0.175488
1.9680	1.695270
0.3720	0.409409
1.3010	1.235410
0.0900	0.288305
0.1430	0.232175
1.0500	1.230064
1.2120	1.231857
1.3240	1.294991
0.4570	0.556954
0.4410	0.473834
1.9130	1.654997
1.8960	1.690507
0.3420	0.434031
1.1710	1.210128
0.9600	1.157717
0.2360	0.324659
0.0240	0.198901
0.6490	0.597323
0.7630	0.727471
1.6400	1.664751
0.8470	0.858682
1.4640	1.614992
0.7190	0.776101
1.4110	1.638436
0.1600	0.325407
0.3270	0.261107
1.5480	1.641373
1.7400	1.668394
1.7550	1.614860
0.2760	0.245867
1.6880	1.680957
0.4740	0.517402
0.4080	0.529288
1.1020	1.227118
0.5220	0.427601
1.0440	1.205710
0.2360	0.243660
0.7400	0.645997
0.1690	0.256736
1.5760	1.655295
1.6290	1.641301
1.1120	1.211466
1.8750	1.656128
1.1570	1.231148
1.1530	1.254980
0.0220	0.205062
0.7500	0.761792
0.7260	0.814906
0.2660	0.285390
1.9350	1.696625
0.3330	0.353229
1.4010	1.246329
0.7690	0.817416
0.5270	0.367973
0.8080	0.657835
0.9290	1.179601
1.5480	1.461850
0.4410	0.451074
1.3830	1.322694
0.1340	0.147807
0.7490	0.658286
1.2430	1.232167
1.2850	1.234932
1.0860	1.230370
0.6540	0.724133
1.3950	1.241963
1.0920	1.202658
1.8420	1.688119
1.6830	1.503859
1.7980	1.429297
1.1600	1.239525
0.7960	0.851040
1.7180	1.237561
0.0570	0.162619
0.7700	0.888165
0.1330	0.427102
1.1640	1.233188
0.3850	0.334794
1.2060	1.237123
0.5150	0.306703
0.4990	0.315080
0.5900	0.535973
1.9760	1.665138
1.4250	1.236506
1.6990	1.673194
0.1060	0.181837
0.9030	0.985233
0.7170	0.763867
1.0950	1.091458
1.6260	1.668174
1.5100	1.453699
0.4830	0.481318
0.1100	0.227187
0.5840	0.591160
0.8600	0.929531
0.8940	0.911036
0.6150	0.832060
1.6160	1.665244
0.6910	0.555801
1.5520	1.631703
1.1480	1.233586
1.7190	1.687259
1.5650	1.578132
0.2200	0.093151
0.6660	0.660910
0.8990	0.897803
0.1910	0.241774
1.4500	1.636402
0.8230	0.988733
1.1130	1.235113
1.4070	1.531400
0.4080	0.205293
1.5500	1.234618
1.6440	1.652887
1.7720	1.677731
0.2910	0.332282
0.8670	0.951524
0.9920	1.229179
0.4870	0.551012
0.0830	0.138614
1.6560	1.686927
0.1120	0.210057
0.1150	0.201031
0.9640	0.817186
0.3830	0.373930
1.7090	1.466229
0.4560	0.482241
1.5520	1.593167
0.1820	0.212127
1.9110	1.695864
1.6280	1.534297
0.1230	0.223877
1.1730	1.261364
0.9700	1.190875
1.8610	1.686692
0.5650	0.639321
1.8510	1.633705
0.6560	0.595025
1.2810	1.231534
0.7270	0.665167
0.5500	0.548483
1.6480	1.657720
1.7940	1.671530
0.7290	0.608217
0.2990	0.283081
1.0730	1.226733
1.7120	1.685467
0.5870	0.344628
0.8550	0.983020
0.6930	0.636494
0.9680	1.116422
0.0220	0.062391
0.4210	0.444652
0.7240	0.865275
1.1390	1.238484
1.5690	1.650477
1.9130	1.687752
0.9290	0.872286
0.6670	0.718140
0.3190	0.384908
0.7420	0.861227
0.0390	0.076610
1.1510	1.225539
0.0740	0.143244
1.8410	1.694710
0.9520	1.160620
0.2950	0.272145
0.1880	0.167980
0.1250	0.272662
1.8480	1.689950
0.8980	0.909552
0.2290	0.265022
0.0590	0.197661
1.9190	1.242223
0.5670	0.631780
0.7160	0.773891
1.6260	1.610559
1.6090	1.242326
0.0280	0.100615
1.1050	1.212889
0.5530	0.719072
1.9540	1.681775
1.2740	1.233817
0.0160	0.139127
1.6940	1.670965
1.8650	1.692550
1.5020	1.649700
0.4920	0.334907
1.0540	1.084666
0.5220	0.510303
0.5410	0.412683
0.0590	0.312977
1.2910	1.387353
1.5070	1.636798
1.5860	1.679192
0.3110	0.425745
1.4020	1.234666
0.7010	0.528544
1.4120	1.238804
0.5810	0.527566
1.3000	1.236828
1.2710	1.255104
1.0900	1.231781
1.3310	1.455857
1.0970	1.220296
1.6290	1.630273
0.9560	0.913845
1.4390	1.276365
0.8040	0.705116
0.0780	0.218104
1.9880	1.701117
1.9420	1.699692
0.3340	0.440170
0.1750	0.323563
