0.7540	7.935390e-01
0.6340	7.383538e-01
1.5870	1.513521e+00
0.2710	2.150884e-01
0.4920	4.658598e-01
1.7930	1.785486e+00
0.1920	2.510360e-01
1.5360	1.571704e+00
1.0480	1.036034e+00
0.7210	6.361401e-01
0.3090	3.182164e-01
1.8710	1.824129e+00
1.3700	1.363389e+00
0.1760	1.297614e-01
0.8840	9.367069e-01
0.9950	9.888035e-01
1.9460	1.926257e+00
0.1050	2.772603e-01
1.0750	1.060002e+00
1.7460	1.701788e+00
1.7440	1.738410e+00
1.1360	1.143704e+00
1.9800	1.951625e+00
0.8220	8.617670e-01
0.6000	6.734261e-01
1.3160	1.358414e+00
0.1860	2.141801e-01
1.4450	1.522167e+00
1.4970	1.530378e+00
1.3850	1.313755e+00
0.9220	9.616230e-01
1.2230	1.228421e+00
1.0840	1.079325e+00
0.6370	6.265600e-01
1.0640	1.064605e+00
1.0630	9.926184e-01
1.7630	1.702304e+00
1.6320	1.644209e+00
0.0940	2.910651e-01
0.8590	7.775463e-01
1.7460	1.733558e+00
0.6290	5.195042e-01
0.9440	9.967204e-01
1.4430	1.435960e+00
0.9970	9.713713e-01
0.6850	4.696894e-01
0.0780	1.580971e-01
1.2380	1.213778e+00
0.2230	2.668465e-01
1.4840	1.521938e+00
0.6270	6.620870e-01
1.7810	1.832380e+00
1.4200	1.455537e+00
1.1440	1.183386e+00
0.8640	8.274448e-01
0.6600	6.620400e-01
0.0260	9.619204e-02
0.4950	2.304000e-01
1.1900	1.213504e+00
0.8270	8.961201e-01
1.9440	1.855294e+00
0.4140	3.789964e-01
0.2760	4.232250e-01
0.6470	4.696915e-01
1.5800	1.573186e+00
0.2340	1.669289e-01
0.3650	2.636162e-01
0.6130	5.759648e-01
1.2870	1.294565e+00
0.1370	1.667154e-01
0.2510	2.463672e-01
1.7110	1.776633e+00
1.5810	1.604434e+00
0.0210	4.106567e-02
0.2250	1.158909e-01
0.5330	4.810731e-01
1.0280	1.031459e+00
1.2530	1.250172e+00
0.3670	4.354516e-01
1.6970	1.691385e+00
0.8380	6.788993e-01
1.0180	1.045719e+00
0.6040	6.025454e-01
1.7840	1.836853e+00
0.4510	2.381566e-01
0.9970	1.017347e+00
1.2320	1.240980e+00
1.9620	1.898064e+00
1.3020	1.300620e+00
0.0650	8.656695e-02
1.3720	1.300699e+00
0.6050	4.217388e-01
1.1040	1.127285e+00
1.8760	1.836509e+00
0.2090	2.240467e-01
0.0270	5.936584e-02
1.6050	1.526751e+00
1.0490	9.570301e-01
0.3530	2.394540e-01
0.2840	3.951118e-01
1.1200	1.136754e+00
0.7160	7.122683e-01
1.2650	1.311729e+00
0.2900	3.414216e-01
1.9080	1.929810e+00
0.6510	5.966074e-01
1.8530	1.875538e+00
1.9260	1.815005e+00
1.4840	1.434083e+00
1.3600	1.392784e+00
1.2110	1.264541e+00
0.4050	4.852195e-01
0.0380	1.632456e-01
1.7340	1.771469e+00
0.5460	6.371431e-01
1.0810	1.100366e+00
1.3590	1.320151e+00
1.3590	1.407552e+00
0.3600	2.871588e-01
1.8700	1.854836e+00
0.6120	5.848847e-01
1.3970	1.371832e+00
1.8010	1.755649e+00
0.7080	6.964832e-01
1.0040	1.030615e+00
1.1070	1.040662e+00
0.0390	1.225693e-01
0.6510	7.094429e-01
0.2710	3.091765e-01
0.2450	1.715692e-01
1.5760	1.626433e+00
1.2330	1.230472e+00
0.7230	7.200260e-01
1.4810	1.410602e+00
1.6420	1.705020e+00
1.3080	1.325809e+00
1.3420	1.407595e+00
0.4300	5.752036e-01
0.6750	7.383373e-01
1.1530	1.157458e+00
0.8540	8.531542e-01
0.4640	4.370492e-01
0.0320	1.344844e-01
1.1220	1.099785e+00
1.1930	1.163650e+00
0.9280	9.130948e-01
1.3140	1.333114e+00
0.0320	2.226324e-01
1.7700	1.817413e+00
0.4130	3.475486e-01
1.3120	1.357927e+00
0.3870	4.972435e-01
1.0240	9.304380e-01
1.9600	1.902227e+00
0.5130	3.750585e-01
0.9260	9.651119e-01
0.6240	6.329106e-01
1.8090	1.751914e+00
0.3200	3.405640e-01
0.0020	2.502871e-02
1.6530	1.632151e+00
0.3900	2.741641e-01
1.8690	1.907813e+00
1.5950	1.584354e+00
1.7430	1.788493e+00
0.0590	6.429487e-02
1.8140	1.772814e+00
1.9100	1.897662e+00
1.4890	1.488823e+00
0.5090	5.111025e-01
0.7720	6.799647e-01
1.0440	1.079410e+00
1.5090	1.557319e+00
0.7270	5.636212e-01
0.0300	1.442222e-01
0.8790	9.184047e-01
0.3540	1.871115e-01
1.8930	1.880791e+00
1.4790	1.386731e+00
1.6620	1.673014e+00
1.7740	1.830527e+00
